Date,Open,High,Low,Close,Adj Close,Volume
2023-02-14,302.8900146484375,307.7200012207031,300.9100036621094,306.75,305.8562927246094,64079100
2023-02-15,304.8999938964844,309.2699890136719,304.20001220703125,309.1000061035156,308.199462890625,43100600
2023-02-16,304.3800048828125,308.42999267578125,303.1499938964844,303.29998779296875,302.4163513183594,59498600
2023-02-17,301.07000732421875,301.92999267578125,298.1000061035156,301.1600036621094,300.2825927734375,58230700
2023-02-21,297.260009765625,298.7300109863281,293.8900146484375,294.0299987792969,293.17333984375,46526700
2023-02-22,294.6199951171875,296.3599853515625,292.55999755859375,294.25,293.3927001953125,51389200
2023-02-23,297.9700012207031,298.1300048828125,292.54998779296875,296.82000732421875,295.9552307128906,69294400
2023-02-24,291.760009765625,292.9700012207031,290.04998779296875,291.8500061035156,290.9997253417969,74332000
2023-02-27,295.07000732421875,296.489990234375,293.3399963378906,293.94000244140625,293.0836181640625,48995000
2023-02-28,293.29998779296875,296.1199951171875,292.9599914550781,293.55999755859375,292.7047119140625,48243100
2023-03-01,293.260009765625,293.92999267578125,290.20001220703125,291.20001220703125,290.35162353515625,58287000
2023-03-02,288.6600036621094,294.42999267578125,288.3699951171875,293.6099853515625,292.75457763671875,53565900
2023-03-03,295.3900146484375,299.9200134277344,294.8699951171875,299.67999267578125,298.806884765625,60511500
2023-03-06,300.94000244140625,304.0,299.82000732421875,300.0199890136719,299.1459045410156,56736300
2023-03-07,300.07000732421875,301.010009765625,295.7200012207031,296.3399963378906,295.47662353515625,65955800
2023-03-08,296.7699890136719,298.42999267578125,294.8800048828125,297.82000732421875,296.95233154296875,50876300
2023-03-09,298.3299865722656,300.9800109863281,291.8299865722656,292.6600036621094,291.807373046875,71456700
2023-03-10,292.8299865722656,294.3500061035156,287.3800048828125,288.54998779296875,287.7093200683594,98593600
2023-03-13,286.7300109863281,294.4700012207031,285.19000244140625,290.69000244140625,289.84307861328125,97123600
2023-03-14,294.30999755859375,297.92999267578125,293.45001220703125,297.3699951171875,296.5036315917969,73602500
2023-03-15,294.7099914550781,299.2699890136719,293.239990234375,298.92999267578125,298.05908203125,83631500
2023-03-16,298.0,307.17999267578125,297.19000244140625,306.80999755859375,305.9161376953125,98198100
2023-03-17,306.7200012207031,309.1499938964844,303.3699951171875,305.3599853515625,304.4703369140625,89923700
2023-03-20,304.260009765625,306.29998779296875,302.010009765625,305.9700012207031,305.5508728027344,56359500
2023-03-21,307.94000244140625,310.79998779296875,306.3999938964844,310.3399963378906,309.9148864746094,49757000
2023-03-22,310.2699890136719,315.25,305.95001220703125,306.1199951171875,305.7006530761719,75791900
2023-03-23,309.9200134277344,314.1499938964844,307.010009765625,309.75,309.32568359375,74576000
2023-03-24,309.32000732421875,310.989990234375,306.95001220703125,310.8900146484375,310.4641418457031,57195200
2023-03-27,311.6000061035156,312.70001220703125,307.8900146484375,308.760009765625,308.3370666503906,50287400
2023-03-28,308.1700134277344,308.20001220703125,304.7699890136719,307.1199951171875,306.69927978515625,48585900
2023-03-29,310.8800048828125,313.3500061035156,310.04998779296875,312.7200012207031,312.2916259765625,53274300
2023-03-30,315.239990234375,316.32000732421875,312.80999755859375,315.67999267578125,315.24755859375,58354800
2023-03-31,315.9100036621094,321.1700134277344,315.6000061035156,320.92999267578125,320.4903869628906,62138100
2023-04-03,318.7699890136719,320.4200134277344,317.4200134277344,320.1499938964844,319.7114562988281,47126800
2023-04-04,320.6000061035156,321.6300048828125,317.8299865722656,319.07000732421875,318.6329345703125,45875400
2023-04-05,318.1000061035156,319.05999755859375,314.07000732421875,315.9200134277344,315.48724365234375,62795700
2023-04-06,314.239990234375,318.54998779296875,312.82000732421875,318.04998779296875,317.61431884765625,46916500
2023-04-10,315.07000732421875,317.9200134277344,313.25,317.8699951171875,317.4345703125,45134700
2023-04-11,317.8299865722656,317.8900146484375,315.30999755859375,315.8299865722656,315.3973388671875,40113600
2023-04-12,317.82000732421875,318.4200134277344,312.57000732421875,313.0400085449219,312.6112060546875,62813300
2023-04-13,314.8299865722656,319.6499938964844,313.6300048828125,319.1700134277344,318.7328186035156,54613800
2023-04-14,317.5899963378906,320.3599853515625,315.6099853515625,318.57000732421875,318.13360595703125,56278300
2023-04-17,318.1499938964844,319.20001220703125,316.0400085449219,318.8399963378906,318.4032287597656,43007000
2023-04-18,320.989990234375,321.4200134277344,317.6400146484375,318.8599853515625,318.4231872558594,46746900
2023-04-19,316.4100036621094,319.7900085449219,316.2799987792969,318.7099914550781,318.2734069824219,38960100
2023-04-20,315.69000244140625,319.2699890136719,314.9700012207031,316.2799987792969,315.84674072265625,62462100
2023-04-21,315.9100036621094,317.3999938964844,314.1000061035156,316.6099853515625,316.17626953125,59002300
2023-04-24,316.3800048828125,317.739990234375,313.739990234375,315.95001220703125,315.5172119140625,44043100
2023-04-25,314.2900085449219,314.9700012207031,309.8900146484375,309.989990234375,309.56536865234375,57121600
2023-04-26,313.44000244140625,314.94000244140625,311.3399963378906,311.8699951171875,311.4427795410156,55400500
2023-04-27,315.70001220703125,320.8599853515625,315.04998779296875,320.3500061035156,319.91119384765625,65430400
2023-04-28,320.1099853515625,322.6499938964844,318.9599914550781,322.55999755859375,322.1181335449219,59652500
2023-05-01,322.0899963378906,323.6300048828125,321.0899963378906,322.19000244140625,321.7486572265625,41013400
2023-05-02,322.1199951171875,322.45001220703125,317.6099853515625,319.3800048828125,318.9425048828125,56519400
2023-05-03,319.75,322.4700012207031,317.17999267578125,317.2900085449219,316.8553771972656,59882100
2023-05-04,317.05999755859375,318.2300109863281,315.1199951171875,316.1700134277344,315.7369079589844,50224500
2023-05-05,318.4700012207031,323.760009765625,316.2099914550781,322.8900146484375,322.4477233886719,51776000
2023-05-08,322.4200134277344,324.0400085449219,321.32000732421875,323.69000244140625,323.2466125488281,36465800
2023-05-09,322.0,322.8800048828125,321.32000732421875,321.6400146484375,321.1994323730469,31768800
2023-05-10,324.1199951171875,326.010009765625,321.6000061035156,325.1400146484375,324.69464111328125,60446600
2023-05-11,325.70001220703125,326.75,324.1199951171875,326.20001220703125,325.753173828125,44278500
2023-05-12,326.739990234375,327.1700134277344,322.94000244140625,325.0299987792969,324.5847473144531,48396200
2023-05-15,325.510009765625,327.0299987792969,323.9599914550781,326.7900085449219,326.34234619140625,33375600
2023-05-16,326.05999755859375,328.8999938964844,326.0199890136719,327.1600036621094,326.71185302734375,40019200
2023-05-17,328.239990234375,331.7099914550781,327.0400085449219,331.1199951171875,330.6664123535156,47486100
2023-05-18,331.5199890136719,337.489990234375,331.5,337.2699890136719,336.8079833984375,64213500
2023-05-19,337.489990234375,338.2099914550781,335.42999267578125,336.510009765625,336.0490417480469,61462400
2023-05-22,336.25,338.6700134277344,336.239990234375,337.6400146484375,337.177490234375,43015900
2023-05-23,335.8900146484375,337.05999755859375,333.0,333.3599853515625,332.9033508300781,48216700
2023-05-24,331.3699951171875,332.9100036621094,329.55999755859375,331.6499938964844,331.1956787109375,62891200
2023-05-25,339.1400146484375,341.010009765625,336.6700134277344,339.7200012207031,339.254638671875,66862800
2023-05-26,340.760009765625,349.25,340.6600036621094,348.3999938964844,347.9227294921875,63007000
2023-05-30,352.7099914550781,353.92999267578125,348.5299987792969,349.9800109863281,349.5006103515625,72652200
2023-05-31,348.3699951171875,350.6000061035156,346.510009765625,347.989990234375,347.5133056640625,65105400
2023-06-01,347.7300109863281,353.3599853515625,346.6600036621094,352.010009765625,351.5278015136719,50488600
2023-06-02,353.79998779296875,355.8299865722656,352.010009765625,354.6499938964844,354.1641845703125,53293500
2023-06-05,354.42999267578125,357.5,353.8500061035156,354.8999938964844,354.4138488769531,47266200
2023-06-06,354.2799987792969,355.82000732421875,352.92999267578125,354.8399963378906,354.3539123535156,41390400
2023-06-07,355.1300048828125,357.1199951171875,348.17999267578125,348.82000732421875,348.3421936035156,69225900
2023-06-08,349.1199951171875,353.6199951171875,348.8900146484375,353.1499938964844,352.6662292480469,47153900
2023-06-09,354.6300048828125,357.6600036621094,353.0299987792969,354.5,354.014404296875,53155900
2023-06-12,356.19000244140625,360.5899963378906,355.20001220703125,360.489990234375,359.9961853027344,44606500
2023-06-13,363.2900085449219,364.1099853515625,360.0299987792969,363.260009765625,362.76239013671875,57097800
2023-06-14,363.2699890136719,366.19000244140625,360.4200134277344,365.8999938964844,365.3987731933594,69525600
2023-06-15,364.6099853515625,371.7699890136719,363.9800109863281,370.260009765625,369.7528076171875,71138800
2023-06-16,372.7200012207031,372.8500061035156,367.4800109863281,367.92999267578125,367.4259948730469,80875900
2023-06-20,365.95001220703125,368.32000732421875,363.8900146484375,366.8999938964844,366.8999938964844,49204700
2023-06-21,365.739990234375,366.17999267578125,360.9599914550781,361.8999938964844,361.8999938964844,53378300
2023-06-22,360.6300048828125,366.3299865722656,360.2200012207031,366.1700134277344,366.1700134277344,47603000
2023-06-23,362.2099914550781,364.8800048828125,360.82000732421875,362.5400085449219,362.5400085449219,48873900
2023-06-26,362.0,364.8399963378906,357.5899963378906,357.67999267578125,357.67999267578125,52685500
2023-06-27,359.25,364.57000732421875,358.510009765625,363.8299865722656,363.8299865722656,49428100
2023-06-28,361.9800109863281,366.5199890136719,361.8999938964844,364.5400085449219,364.5400085449219,46498000
2023-06-29,364.239990234375,364.8900146484375,362.1400146484375,363.80999755859375,363.80999755859375,46151000
2023-06-30,367.54998779296875,370.489990234375,367.2300109863281,369.4200134277344,369.4200134277344,58668800
2023-07-03,370.07000732421875,370.92999267578125,368.9700012207031,370.2900085449219,370.2900085449219,19432900
2023-07-05,368.70001220703125,372.010009765625,368.6600036621094,370.2799987792969,370.2799987792969,34460900
2023-07-06,366.510009765625,367.9100036621094,364.5199890136719,367.4599914550781,367.4599914550781,49374700
2023-07-07,367.2300109863281,370.4800109863281,366.010009765625,366.239990234375,366.239990234375,47083200
2023-07-10,365.9599914550781,367.04998779296875,363.4100036621094,366.3599853515625,366.3599853515625,48498800
2023-07-11,366.7900085449219,368.6300048828125,364.6199951171875,368.1700134277344,368.1700134277344,38214100
2023-07-12,372.3399963378906,374.19000244140625,370.29998779296875,372.82000732421875,372.82000732421875,61975400
2023-07-13,376.04998779296875,379.989990234375,375.4599914550781,379.1499938964844,379.1499938964844,46960000
2023-07-14,379.5899963378906,382.8599853515625,378.17999267578125,379.07000732421875,379.07000732421875,55097800
2023-07-17,379.79998779296875,383.5,379.30999755859375,382.6099853515625,382.6099853515625,40868900
2023-07-18,381.9599914550781,387.1300048828125,380.0,385.739990234375,385.739990234375,55343400
2023-07-19,386.82000732421875,387.9800109863281,384.29998779296875,385.6499938964844,385.6499938964844,54093000
2023-07-20,382.6099853515625,384.1000061035156,375.7200012207031,376.760009765625,376.760009765625,71941700
2023-07-21,379.17999267578125,379.9200134277344,375.19000244140625,375.6300048828125,375.6300048828125,60439400
2023-07-24,376.6199951171875,377.5799865722656,374.3399963378906,376.2300109863281,376.2300109863281,40380100
2023-07-25,376.95001220703125,380.4700012207031,376.92999267578125,378.7799987792969,378.7799987792969,38894400
2023-07-26,377.7200012207031,379.239990234375,375.17999267578125,377.5199890136719,377.5199890136719,47075700
2023-07-27,383.07000732421875,384.7099914550781,375.30999755859375,376.6199951171875,376.6199951171875,63940200
2023-07-28,380.739990234375,384.5199890136719,380.2200012207031,383.4800109863281,383.4800109863281,56902900
2023-07-31,383.7900085449219,384.8800048828125,382.3399963378906,383.67999267578125,383.67999267578125,44019900
2023-08-01,382.30999755859375,383.55999755859375,380.69000244140625,382.7900085449219,382.7900085449219,41060600
2023-08-02,379.260009765625,379.260009765625,373.1300048828125,374.3900146484375,374.3900146484375,72687100
2023-08-03,371.94000244140625,375.95001220703125,371.7699890136719,373.7900085449219,373.7900085449219,47666400
2023-08-04,375.75,378.1000061035156,371.5299987792969,372.0400085449219,372.0400085449219,61646200
2023-08-07,373.8800048828125,375.2900085449219,371.510009765625,375.19000244140625,375.19000244140625,37230400
2023-08-08,372.6400146484375,372.6600036621094,368.82000732421875,372.0,372.0,44726500
2023-08-09,372.2900085449219,372.45001220703125,367.1400146484375,367.9100036621094,367.9100036621094,51150900
2023-08-10,370.9700012207031,374.3599853515625,367.0400085449219,368.5899963378906,368.5899963378906,72035300
2023-08-11,365.989990234375,368.0,364.69000244140625,366.239990234375,366.239990234375,48683800
2023-08-14,365.42999267578125,370.4700012207031,364.70001220703125,370.3500061035156,370.3500061035156,42130800
2023-08-15,369.3599853515625,370.1700134277344,365.739990234375,366.4200134277344,366.4200134277344,45539900
2023-08-16,365.8699951171875,367.42999267578125,362.44000244140625,362.5400085449219,362.5400085449219,53190500
2023-08-17,363.9599914550781,364.30999755859375,358.1600036621094,358.5799865722656,358.5799865722656,62604300
2023-08-18,355.260009765625,358.82501220703125,354.7099914550781,358.1300048828125,358.1300048828125,52898208
